5701, 235.649, 367.434, 22.58, 6.979, 8.21
5801, 282.447, 340.759, 24.222, 5.337, 8.211
5901, 277.522, 396.981, 21.759, 2.463, 6.569
6001, 256.58, 372.349, 24.632, 2.874, 7.39
6101, 259.058, 312.011, 22.99, 2.463, 8.211
6201, 269.733, 320.226, 24.632, 1.232, 7.8
6301, 296.401, 258.638, 18.475, 0.821, 7.389
6401, 158.042, 302.975, 116.593, 5.337, 11.495
6501, 282.863, 224.149, 345.263, 38.591, 126.446
6601, 263.967, 184.323, 56.655, 6.979, 7.39
6701, 154.781, 174.48, 32.433, 5.337, 5.747
6801, 162.573, 243.86, 90.318, 22.99, 9.032
6901, 212.661, 218.415, 66.097, 2.873, 6.158
7001, 180.222, 250.837, 70.202, 19.295, 8.211
7101, 181.456, 185.15, 52.549, 11.085, 6.569
7201, 169.971, 171.195, 31.611, 2.873, 4.926
7301, 185.553, 196.233, 69.791, 8.21, 5.748
7401, 193.374, 169.965, 18.885, 6.568, 5.337
7501, 159.279, 178.994, 18.063, 2.874, 5.747
7601, 171.606, 300.92, 111.666, 10.674, 9.031
7701, 298.472, 346.076, 24.222, 4.516, 6.979
7801, 298.465, 504.948, 89.908, 13.958, 8.621
7901, 462.69, 461.845, 87.445, 6.568, 9.442
8001, 435.196, 356.344, 123.572, 31.611, 13.547
8101, 276.29, 285.737, 114.54, 26.685, 11.905
8201, 208.561, 228.247, 46.801, 2.874, 5.748
8301, 201.166, 281.636, 95.655, 19.296, 11.906
8401, 217.181, 251.653, 46.391, 1.231, 9.032
8501, 234.001, 247.556, 21.759, 0.822, 6.158
8601, 181.453, 191.319, 20.116, 3.695, 6.158
8701, 186.805, 188.02, 20.938, 1.231, 6.568
8801, 172.429, 211.835, 20.116, 3.284, 6.158
8901, 184.739, 220.458, 21.348, 8.211, 6.569
9001, 783.717, 122.331, 20.938, 6.159, 6.158
9101, 190.489, 215.113, 21.348, 5.748, 6.98
9201, 206.488, 209.376, 21.758, 4.516, 6.568
9301, 103.457, 123.158, 21.348, 9.442, 6.568
9401, 109.195, 121.52, 22.579, 2.463, 6.979
9501, 104.279, 126.446, 22.579, 2.464, 6.569
9601, 113.318, 125.625, 22.169, 0.41, 6.568
9701, 104.276, 131.378, 22.579, 10.264, 6.979
9801, 117.822, 125.624, 22.99, 4.105, 6.979
9901, 118.243, 132.602, 23.811, 11.085, 6.98
10001, 116.172, 127.679, 22.99, 7.389, 7.39
10101, 113.712, 134.652, 23.401, 6.979, 6.979
10201, 126.038, 131.784, 23.4, 1.643, 7.39
10301, 118.24, 134.656, 26.274, 2.053, 7.39
10401, 128.493, 137.118, 25.042, 9.443, 8.211
10501, 121.932, 140.817, 27.917, 6.158, 9.031
10601, 121.111, 137.532, 270.134, 70.612, 55.833
10701, 123.573, 130.959, 261.923, 12.316, 82.107
10801, 126.846, 140.407, 247.965, 116.593, 72.254
10901, 128.909, 133.833, 313.24, 137.53, 45.98
11001, 125.212, 143.278, 370.715, 96.477, 22.58
11101, 130.964, 146.156, 25.864, 6.568, 8.211
11201, 132.211, 141.23, 25.864, 7.8, 7.801
11301, 128.499, 152.312, 25.864, 5.748, 7.8
11401, 123.152, 147.385, 27.095, 1.231, 8.621
11501, 135.066, 151.075, 27.506, 0.822, 8.621
11601, 132.604, 152.31, 27.916, 3.695, 8.21
11701, 134.25, 149.019, 27.916, 10.674, 9.442
11801, 133.835, 153.54, 29.149, 4.926, 9.032
11901, 130.149, 183.919, 39.001, 9.032, 8.211
12001, 137.107, 168.736, 27.506, 8.211, 8.621
12101, 143.271, 273.412, 34.485, 10.674, 9.853
12201, 241.395, 159.689, 40.232, 9.031, 8.621
12301, 147.79, 159.291, 34.074, 6.158, 9.031
12401, 146.564, 169.147, 29.97, 1.231, 8.622
12501, 149.842, 171.612, 28.738, 2.874, 9.442
12601, 161.759, 161.339, 29.969, 18.885, 9.032
12701, 154.791, 155.592, 29.559, 9.443, 24.633
12801, 148.2, 1683.198, 54.601, 27.096, 22.99
12901, 152.32, 162.162, 32.843, 6.979, 9.031
13001, 199.119, 197.873, 99.761, 13.547, 9.032
13101, 181.067, 173.244, 139.583, 1.231, 16.422
13201, 165.447, 189.668, 66.918, 1.232, 9.442
13301, 150.252, 195.011, 64.044, 12.316, 10.674
13401, 145.33, 169.546, 62.812, 4.927, 10.674
13501, 159.295, 205.679, 72.254, 5.337, 11.495
13601, 236.885, 200.343, 30.79, 1.232, 9.853
13701, 151.497, 185.56, 31.611, 2.053, 9.852
13801, 159.722, 194.601, 31.611, 13.548, 9.443
13901, 197.06, 177.77, 32.843, 9.442, 9.853
14001, 153.538, 206.498, 31.612, 9.853, 9.853
14101, 190.878, 190.083, 325.556, 22.169, 38.591
14201, 236.053, 184.735, 36.127, 6.569, 11.495
14301, 157.606, 196.236, 35.306, 2.874, 12.727
14401, 188.851, 185.98, 32.843, 1.642, 10.263
14501, 188.47, 232.369, 36.128, 6.158, 10.263
14601, 165.87, 200.341, 34.074, 2.873, 10.264
14701, 176.928, 192.955, 33.664, 2.874, 10.263
14801, 195.831, 194.59, 40.644, 11.495, 10.264
14901, 164.617, 213.484, 34.074, 6.979, 10.263
15001, 189.28, 188.433, 34.485, 20.116, 11.495
15101, 167.497, 204.445, 34.896, 9.442, 10.263
15201, 176.113, 222.103, 133.014, 6.979, 12.726
15301, 188.435, 214.71, 135.067, 9.032, 15.601
15401, 203.636, 221.699, 88.266, 2.463, 12.316
15501, 184.738, 219.231, 87.444, 11.495, 13.958
15601, 185.964, 215.958, 90.318, 16.421, 14.369
15701, 186.385, 205.689, 181.457, 0.821, 23.811
15801, 189.66, 917.961, 65.275, 11.495, 25.864
15901, 183.096, 205.679, 43.106, 1.232, 14.369
16001, 184.33, 212.66, 40.233, 18.885, 13.548
16101, 179.81, 213.492, 78.413, 17.653, 18.064
16201, 195.41, 225.805, 640.439, 230.722, 158.878
16301, 209.776, 215.115, 155.594, 2.053, 18.475
16401, 212.663, 236.059, 67.328, 31.611, 18.474
16501, 192.956, 243.446, 44.749, 0.41, 11.906
16601, 194.607, 216.762, 36.948, 9.853, 11.085
16701, 202.385, 231.14, 42.285, 3.695, 13.548
16801, 197.875, 223.736, 42.285, 0.821, 14.779
16901, 210.995, 220.472, 73.076, 4.106, 16.422
17001, 215.504, 224.571, 611.702, 215.532, 98.118
17101, 213.492, 240.166, 260.281, 78.002, 77.181
17201, 211.016, 233.589, 91.139, 10.264, 27.096
17301, 215.542, 234.819, 42.696, 7.8, 11.495
17401, 199.114, 236.462, 42.286, 2.052, 14.779
17501, 190.906, 277.521, 55.833, 6.569, 13.137
17601, 201.592, 289.424, 75.95, 10.264, 13.548
17701, 247.99, 353.057, 308.314, 33.253, 18.885
17801, 277.124, 266.034, 201.574, 2.052, 32.432
17901, 219.638, 242.199, 137.12, 15.6, 13.547
18001, 206.092, 241.401, 94.014, 4.927, 14.369
18101, 227.85, 228.679, 45.98, 1.232, 13.137
18201, 213.086, 251.674, 48.443, 2.463, 19.295
18301, 4133.28, 272.998, 175.71, 52.959, 18.885
18401, 208.961, 248.367, 117.414, 2.463, 17.242
18501, 234.83, 260.287, 87.445, 12.727, 18.474
18601, 241.393, 247.975, 100.582, 24.632, 18.475
18701, 204.848, 256.989, 42.285, 6.568, 13.137
18801, 222.454, 269.316, 43.107, 9.443, 13.137
18901, 220.88, 262.337, 41.875, 10.263, 13.958
19001, 221.262, 242.217, 50.497, 16.422, 13.958
19101, 206.097, 255.759, 163.805, 40.643, 25.864
19201, 227.849, 250.424, 648.649, 71.844, 158.057
19301, 259.885, 284.092, 245.912, 130.962, 113.308
19401, 236.459, 266.849, 43.927, 12.316, 14.369
19501, 225.401, 250.425, 56.244, 2.873, 13.548
19601, 214.315, 257.819, 45.159, 8.621, 14.369
19701, 263.554, 296.83, 291.482, 36.948, 39.001
19801, 235.242, 253.702, 159.699, 13.547, 22.58
19901, 458.147, 697.506, 360.041, 36.949, 30.79
20001, 571.053, 688.48, 96.887, 19.295, 17.243
20101, 255.768, 263.577, 266.028, 26.275, 16.422
20201, 236.884, 298.471, 57.475, 18.063, 17.243
20301, 232.81, 273.013, 236.47, 15.189, 23.401
20401, 223.338, 273.425, 189.258, 50.496, 49.675
20501, 236.049, 504.951, 54.191, 12.317, 14.779
20601, 784.937, 687.649, 50.496, 5.337, 17.242
20701, 472.93, 574.754, 57.885, 25.864, 21.348
20801, 456.931, 319.812, 49.675, 2.053, 16.422
20901, 588.706, 635.93, 288.197, 50.497, 23.401
21001, 559.158, 700.786, 218.817, 13.958, 43.106
21101, 585.0, 645.362, 53.37, 12.316, 16.422
21201, 482.785, 535.355, 65.687, 25.453, 25.863
21301, 454.468, 516.86, 88.266, 2.052, 31.201
21401, 513.615, 871.591, 1380.638, 135.477, 284.913
21501, 724.599, 928.234, 663.839, 91.55, 186.384
21601, 511.113, 635.916, 80.876, 22.991, 25.042
21701, 452.009, 550.53, 494.287, 261.102, 172.015
21801, 679.026, 578.054, 108.792, 8.21, 19.705
21901, 497.987, 484.038, 62.402, 20.937, 19.705
22001, 419.992, 503.327, 77.181, 31.611, 25.043
22101, 405.199, 480.743, 53.37, 9.032, 16.422
22201, 457.722, 768.538, 533.699, 86.213, 75.95
22301, 621.563, 527.541, 129.73, 7.39, 21.348
22401, 519.343, 626.904, 79.233, 3.695, 28.738
22501, 2258.789, 314.084, 57.475, 21.348, 20.116
22601, 370.723, 345.265, 139.173, 18.474, 45.98
22701, 280.824, 356.763, 1018.134, 379.747, 371.947
22801, 290.657, 313.657, 586.248, 121.93, 319.399
22901, 314.056, 300.118, 57.475, 6.979, 18.474
23001, 344.416, 308.309, 83.339, 11.906, 28.738
23101, 259.053, 334.183, 634.691, 38.591, 138.762
23201, 268.08, 305.04, 310.366, 13.959, 27.095
23301, 275.891, 368.671, 68.97, 9.032, 35.306
23401, 294.765, 312.005, 96.066, 5.337, 22.169
23501, 247.561, 346.092, 66.507, 0.821, 24.222
23601, 283.251, 337.872, 823.949, 220.869, 257.407
23701, 330.072, 345.663, 533.288, 46.39, 32.432
23801, 304.622, 344.444, 123.161, 22.169, 36.538
23901, 277.963, 315.297, 92.782, 32.022, 42.285
24001, 285.716, 330.49, 187.205, 19.706, 131.372
24101, 281.222, 477.448, 725.01, 71.844, 203.626
24201, 316.12, 423.271, 968.048, 96.476, 58.296
24301, 286.554, 325.55, 83.749, 6.568, 25.864
24401, 282.862, 318.576, 65.686, 1.642, 22.579
24501, 311.184, 322.675, 1057.956, 117.824, 208.554
24601, 286.991, 330.892, 483.203, 6.569, 46.801
24701, 289.84, 327.196, 68.97, 16.422, 19.295
24801, 288.162, 331.297, 58.297, 13.137, 17.242
24901, 289.434, 335.822, 69.381, 24.632, 22.579
25001, 309.953, 406.839, 920.426, 126.856, 488.95
25101, 291.907, 333.754, 227.849, 13.137, 29.969
25201, 303.377, 379.742, 69.792, 17.653, 25.043
25301, 288.212, 341.159, 67.328, 2.463, 25.454
25401, 294.35, 424.494, 285.734, 61.58, 58.296
25501, 285.727, 430.235, 709.409, 326.788, 244.27
25601, 293.114, 344.442, 933.152, 29.559, 55.012
25701, 473.346, 341.57, 85.802, 4.926, 34.895
25801, 291.466, 387.954, 169.552, 3.695, 111.255
25901, 319.403, 346.894, 733.221, 295.177, 301.745
26001, 36861.375, 332.134, 83.749, 10.674, 22.169
26101, 310.357, 357.576, 86.624, 10.674, 25.042
26201, 316.136, 397.807, 1114.199, 6.979, 250.017
26301, 329.24, 384.676, 865.413, 163.805, 402.327
26401, 344.036, 339.908, 90.729, 0.821, 27.916
26501, 305.454, 351.001, 103.866, 35.306, 40.643
26601, 311.2, 380.154, 782.485, 254.122, 267.671
26701, 385.511, 399.035, 812.865, 37.77, 105.098
26801, 373.994, 359.628, 72.254, 3.695, 28.738
26901, 320.624, 585.432, 370.305, 7.39, 75.539
27001, 509.067, 1472.196, 1181.938, 24.632, 591.995
27101, 675.336, 660.561, 190.489, 32.433, 64.865
27201, 564.502, 1107.179, 759.084, 198.7, 276.703
27301, 372.79, 361.671, 584.606, 13.548, 57.476
27401, 325.97, 352.234, 131.782, 27.506, 55.012
27501, 317.367, 381.375, 1388.849, 274.24, 305.44
27601, 312.427, 376.06, 259.459, 125.624, 206.09
27701, 348.143, 368.663, 91.55, 5.748, 32.022
27801, 322.701, 369.472, 87.445, 11.495, 27.917
27901, 313.234, 581.321, 119.466, 8.21, 31.201
28001, 330.911, 399.056, 84.571, 22.169, 28.738
28101, 312.425, 372.365, 73.897, 30.38, 27.095
28201, 315.699, 377.701, 77.592, 9.031, 26.685
28301, 318.98, 370.712, 75.538, 17.653, 26.685
28401, 480.33, 420.799, 89.908, 22.99, 29.559
28501, 352.234, 395.749, 1632.298, 214.301, 214.3
28601, 335.007, 376.476, 169.962, 4.926, 33.253
28701, 345.687, 375.231, 88.266, 32.022, 32.843
28801, 347.304, 418.338, 82.518, 20.937, 22.99
28901, 330.914, 415.458, 467.192, 98.118, 82.929
29001, 367.429, 388.784, 361.273, 62.812, 130.962
29101, 402.769, 1027.57, 464.729, 43.107, 43.106
29201, 717.183, 766.071, 81.697, 25.042, 29.148
29301, 744.705, 513.993, 1562.096, 139.994, 509.478
29401, 1602.733, 1656.525, 101.403, 43.106, 72.666
29501, 727.488, 737.726, 84.161, 16.422, 33.664
29601, 721.739, 760.714, 88.676, 30.379, 32.843
29701, 785.759, 852.266, 90.318, 18.474, 32.022
29801, 699.968, 766.902, 87.444, 4.516, 29.148
29901, 837.06, 781.661, 88.676, 36.127, 33.254
30001, 777.54, 814.953, 89.087, 32.022, 33.664
30101, 1332.162, 1863.009, 387.548, 124.392, 68.149
30201, 1460.283, 889.621, 85.392, 32.432, 33.664
30301, 745.979, 866.647, 85.392, 26.685, 33.664
30401, 1159.362, 1974.678, 523.846, 206.911, 135.478
30501, 1496.012, 918.367, 92.371, 8.211, 29.969
30601, 806.695, 1040.286, 272.597, 7.39, 64.044
30701, 1647.479, 1562.533, 436.812, 66.508, 45.98
30801, 1484.072, 864.6, 89.087, 2.053, 28.738
30901, 785.354, 821.105, 89.497, 11.906, 29.559
31001, 1411.421, 1466.856, 525.488, 0.821, 203.216
31101, 1435.661, 916.736, 91.55, 16.421, 31.611
31201, 752.918, 804.652, 112.077, 6.158, 40.643
31301, 1367.517, 1584.676, 520.151, 49.675, 186.384
31401, 1491.074, 909.746, 94.013, 13.137, 30.79
31501, 840.761, 844.06, 96.477, 21.759, 34.074
31601, 1344.106, 1594.536, 500.035, 49.264, 199.522
31701, 1539.528, 921.643, 92.371, 27.095, 30.38
31801, 843.661, 833.384, 95.245, 25.042, 30.79
31901, 5965.915, 535.749, 917.141, 129.32, 526.309
32001, 372.752, 419.167, 140.404, 36.538, 109.203
32101, 1278.789, 1360.532, 2904.143, 282.45, 568.595
32201, 932.334, 1098.607, 532.878, 36.128, 78.002
32301, 595.283, 420.798, 76.36, 29.97, 28.327
32401, 379.753, 424.078, 91.96, 8.621, 33.664
32501, 374.013, 424.912, 86.213, 34.485, 35.307
32601, 369.089, 423.673, 93.192, 9.031, 35.717
32701, 375.253, 504.976, 944.237, 252.891, 348.957
32801, 403.563, 442.553, 516.867, 16.011, 50.496
32901, 408.081, 431.882, 79.234, 8.622, 30.38
33001, 397.81, 443.382, 75.129, 13.547, 27.917
33101, 392.063, 457.757, 571.468, 16.832, 66.507
33201, 393.679, 451.587, 320.219, 53.78, 96.887
33301, 379.315, 456.514, 98.529, 29.148, 37.769
33401, 389.175, 437.217, 89.498, 14.78, 41.875
33501, 387.16, 452.005, 559.152, 32.432, 113.719
33601, 392.901, 451.59, 121.929, 30.38, 29.559
33701, 452.41, 632.231, 279.576, 16.832, 48.854
33801, 611.708, 443.376, 98.118, 4.516, 27.917
33901, 471.692, 545.613, 746.358, 170.784, 213.89
34001, 541.871, 497.974, 158.057, 30.79, 53.78
34101, 419.96, 450.345, 99.35, 2.874, 39.822
34201, 393.703, 464.309, 1423.745, 494.697, 317.756
34301, 406.86, 497.566, 465.139, 9.443, 40.643
34401, 502.5, 456.131, 108.382, 19.706, 37.359
34501, 399.443, 515.236, 655.218, 164.215, 520.152
34601, 603.492, 511.107, 1495.178, 119.877, 409.306
34701, 406.436, 454.472, 103.045, 3.285, 35.717
34801, 398.605, 505.778, 1180.706, 4.926, 77.591
34901, 430.628, 520.565, 794.801, 16.011, 59.117
35001, 407.653, 486.883, 78.412, 8.621, 25.043
35101, 426.579, 498.398, 102.634, 41.874, 31.611
35201, 607.175, 516.878, 435.581, 33.253, 62.812
35301, 408.487, 672.869, 667.124, 20.116, 28.327
35401, 549.32, 527.543, 114.54, 2.464, 27.095
35501, 423.679, 504.137, 906.467, 128.909, 68.56
35601, 416.29, 470.042, 321.862, 33.664, 46.802
35701, 407.244, 504.143, 86.213, 25.864, 27.916
35801, 472.138, 518.116, 114.13, 2.464, 35.306
35901, 520.956, 524.285, 991.449, 89.908, 64.044
36001, 601.833, 474.587, 351.01, 36.127, 48.854
36101, 409.285, 495.109, 127.266, 26.684, 30.38
36201, 426.138, 864.594, 572.7, 156.005, 78.412
36301, 428.205, 489.788, 163.394, 1.231, 57.065
36401, 424.905, 504.541, 209.374, 45.98, 90.318
36501, 453.229, 958.177, 295.177, 13.137, 54.602
36601, 711.871, 644.132, 500.856, 91.96, 82.108
36701, 572.69, 544.368, 192.132, 13.548, 45.57
36801, 491.833, 8313.806, 296.819, 34.895, 73.897
36901, 478.674, 504.96, 103.866, 29.148, 32.021
37001, 437.628, 500.033, 122.34, 24.222, 35.307
37101, 426.539, 511.94, 106.74, 26.685, 32.022
37201, 1097.758, 1268.971, 96.476, 3.695, 30.38
37301, 1110.097, 1189.73, 153.952, 59.118, 62.401
37401, 982.418, 1254.211, 117.824, 41.464, 48.033
37501, 684.374, 1187.291, 323.915, 181.868, 197.879
37601, 472.508, 481.99, 96.887, 17.653, 37.77
37701, 431.088, 507.418, 102.634, 23.812, 32.843
37801, 441.325, 497.153, 109.203, 7.801, 29.148
37901, 450.37, 514.797, 98.529, 19.706, 29.559
38001, 447.094, 500.019, 105.097, 21.348, 33.664
38101, 441.738, 499.621, 103.866, 7.39, 32.432
38201, 448.314, 497.979, 103.456, 11.495, 34.074
38301, 440.085, 520.968, 173.657, 10.674, 50.907
38401, 449.132, 512.345, 105.509, 38.591, 45.57
38501, 454.03, 505.367, 100.171, 13.137, 38.18
38601, 474.563, 523.437, 113.308, 17.243, 36.948
38701, 449.154, 525.093, 103.456, 2.463, 36.948
38801, 506.185, 521.805, 116.592, 17.243, 36.537
38901, 474.561, 539.457, 114.54, 17.653, 41.875
39001, 446.632, 555.451, 115.362, 36.127, 39.822
39101, 483.98, 603.477, 162.573, 26.685, 71.023
39201, 520.126, 771.395, 291.071, 58.296, 95.655
39301, 479.911, 542.732, 100.171, 22.169, 41.054
39401, 507.851, 545.611, 104.277, 45.98, 42.286
39501, 539.434, 576.822, 104.687, 17.243, 40.233
39601, 484.442, 620.73, 121.519, 37.769, 37.77
39701, 502.909, 525.095, 102.634, 1.231, 34.485
39801, 456.082, 528.75, 101.814, 33.664, 37.359
39901, 502.505, 550.135, 111.666, 4.515, 38.18
40001, 469.665, 536.988, 96.065, 32.432, 28.738
40101, 580.522, 522.615, 94.424, 6.979, 27.916
40201, 474.974, 544.784, 102.224, 21.759, 29.969
40301, 451.998, 543.954, 98.939, 23.811, 28.328
40401, 484.447, 606.782, 109.614, 10.264, 29.559
40501, 511.534, 598.171, 103.866, 18.885, 29.148
40601, 479.108, 543.957, 98.529, 34.075, 28.738
40701, 482.361, 547.67, 107.561, 20.937, 29.558
40801, 478.68, 537.407, 102.634, 7.8, 29.559
40901, 482.756, 552.593, 103.866, 31.612, 30.38
41001, 477.848, 568.593, 102.224, 5.748, 30.791
41101, 478.698, 546.438, 97.298, 27.916, 28.738
41201, 492.238, 1121.586, 109.203, 29.558, 39.822
41301, 879.774, 2464.033, 105.509, 6.979, 32.432
41401, 3096.704, 2979.676, 104.276, 7.8, 30.379
41501, 2654.137, 1219.302, 102.224, 4.516, 30.38
41601, 1124.878, 1150.318, 136.298, 9.442, 37.769
41701, 1030.037, 1202.481, 124.804, 30.791, 37.359
41801, 990.607, 1056.733, 121.93, 9.443, 34.074
41901, 1041.079, 1092.042, 118.235, 26.274, 29.558
42001, 996.816, 1075.602, 111.256, 6.98, 29.969
42101, 1152.005, 1063.703, 103.866, 2.463, 31.611
42201, 1219.298, 1110.922, 128.909, 8.211, 34.075
42301, 1069.87, 1082.179, 107.151, 14.368, 31.201
42401, 1017.712, 1093.673, 109.614, 28.738, 30.38
42501, 1080.137, 1102.275, 133.014, 26.685, 29.559
42601, 1034.581, 1115.025, 124.804, 13.959, 32.843
42701, 1027.555, 1100.66, 109.613, 20.527, 31.201
42801, 1164.283, 2000.137, 180.226, 11.495, 34.896
42901, 1037.031, 1155.65, 103.866, 2.053, 29.559
43001, 1006.662, 1118.283, 112.077, 19.705, 30.79
43101, 1015.648, 1144.988, 110.435, 34.075, 32.022
43201, 1012.386, 1137.171, 112.487, 29.969, 30.791
43301, 1055.884, 1151.533, 114.54, 34.896, 32.022
43401, 1014.045, 1195.09, 235.239, 2.053, 35.717
43501, 1039.449, 1177.013, 152.72, 48.854, 39.411
43601, 1177.024, 1115.442, 107.561, 40.643, 32.433
43701, 1046.458, 1158.56, 110.845, 5.337, 33.253
43801, 1509.125, 1238.177, 185.563, 11.906, 57.475
43901, 939.308, 859.643, 146.151, 9.032, 45.981
44001, 1034.551, 1122.818, 167.5, 49.675, 53.781
44101, 1188.953, 1128.157, 159.699, 61.17, 55.012
44201, 1112.141, 1131.022, 138.761, 42.696, 45.159
44301, 1068.619, 1180.285, 228.259, 6.569, 48.443
44401, 1171.672, 1140.478, 133.835, 42.695, 50.086
44501, 1139.626, 1243.94, 200.753, 68.149, 74.717
44601, 1069.888, 1165.925, 139.583, 5.748, 47.212
44701, 1146.65, 1110.091, 133.835, 53.369, 50.496
44801, 1108.452, 1130.613, 133.425, 30.38, 31.201
44901, 1134.754, 1504.198, 156.415, 27.917, 43.928
45001, 1253.791, 1140.484, 118.645, 30.38, 44.749
45101, 1080.959, 7107.207, 179.405, 62.402, 88.676
45201, 552.182, 610.471, 118.645, 16.832, 40.643
45301, 518.923, 619.485, 125.625, 0.411, 43.517
45401, 655.228, 616.622, 118.235, 29.559, 34.896
45501, 520.564, 654.411, 110.845, 22.99, 34.896
45601, 568.171, 573.935, 107.15, 15.6, 36.537
45701, 527.125, 630.165, 112.487, 28.327, 39.412
45801, 534.115, 665.902, 123.983, 10.674, 41.874
45901, 537.828, 621.956, 149.436, 20.116, 40.233
46001, 541.479, 626.477, 106.739, 16.832, 33.664
46101, 559.123, 615.808, 124.393, 19.295, 44.749
46201, 564.095, 624.423, 172.426, 30.791, 69.792
46301, 573.11, 654.811, 130.551, 55.833, 52.96
46401, 564.073, 587.074, 127.678, 1.642, 83.34
46501, 561.605, 643.314, 192.131, 30.379, 77.591
46601, 546.818, 631.82, 132.604, 50.086, 64.865
46701, 543.142, 675.34, 139.583, 44.749, 44.749
46801, 551.776, 615.392, 156.414, 6.158, 41.053
46901, 566.572, 609.241, 135.888, 47.622, 50.086
47001, 533.734, 621.967, 161.341, 36.127, 53.781
47101, 558.352, 623.602, 105.919, 13.958, 33.253
47201, 545.178, 615.814, 108.792, 2.874, 33.664
47301, 554.225, 631.803, 108.793, 12.316, 32.433
47401, 572.681, 618.691, 106.74, 3.284, 32.022
47501, 587.433, 624.442, 126.446, 31.201, 32.433
47601, 568.164, 738.135, 130.962, 36.538, 35.307
47701, 624.003, 793.977, 176.531, 31.201, 62.402
47801, 608.385, 629.764, 237.29, 69.381, 76.77
47901, 575.181, 638.39, 165.446, 6.158, 33.664
48001, 553.815, 637.955, 108.382, 17.243, 33.664
48101, 561.638, 629.364, 120.287, 24.221, 33.253
48201, 548.054, 629.365, 112.898, 3.695, 33.254
48301, 560.392, 644.117, 110.434, 28.738, 33.253
48401, 562.863, 739.795, 125.625, 27.095, 34.074
48501, 588.694, 637.152, 111.666, 4.927, 33.253
48601, 550.111, 658.504, 121.109, 24.633, 35.306
48701, 577.641, 694.219, 229.49, 45.57, 40.643
48801, 578.468, 665.89, 163.394, 27.917, 57.475
48901, 561.184, 649.068, 108.382, 3.285, 32.843
49001, 569.407, 667.951, 110.024, 6.159, 33.253
49101, 580.118, 732.007, 221.69, 34.895, 35.716
49201, 754.148, 667.118, 108.382, 22.99, 33.664
49301, 621.578, 675.732, 132.603, 51.728, 34.074
49401, 561.599, 744.717, 119.877, 31.612, 34.896
